date,lth_supply
2018-04-11,9969302.1162136
2018-04-12,9974955.81541509
2018-04-13,9988014.87839458
2018-04-14,10006683.14186871
2018-04-15,10014854.70256462
2018-04-16,10056002.73874005
2018-04-17,10085238.92497347
2018-04-18,10105705.14028785
2018-04-19,10105250.75127963
2018-04-20,10124720.73827259
2018-04-21,10152593.88381181
2018-04-22,10191647.21888653
2018-04-23,10201075.66208273
2018-04-24,10213265.56730843
2018-04-25,10240573.1020856
2018-04-26,10238514.7692925
2018-04-27,10251862.53478162
2018-04-28,10281671.9800099
2018-04-29,10289270.58094086
2018-04-30,10300742.51946324
2018-05-01,10320002.6474952
2018-05-02,10330428.3521155
2018-05-03,10369080.65286498
2018-05-04,10384414.73466765
2018-05-05,10397305.45245103
2018-05-06,10415916.51895548
2018-05-07,10425798.32323957
2018-05-08,10440181.92866567
2018-05-09,10450298.59736765
2018-05-10,10468266.69793466
2018-05-11,10522205.32325554
2018-05-12,10567525.58934717
2018-05-13,10592836.60975132
2018-05-14,10533530.90396085
2018-05-15,10545126.10996964
2018-05-16,10588431.27370831
2018-05-17,10583496.3597009
2018-05-18,10611317.2513627
2018-05-19,10623534.08341441
2018-05-20,10667481.17138334
2018-05-21,10737836.04741999
2018-05-22,10753152.0124972
2018-05-23,10761590.96066885
2018-05-24,10778638.46520479
2018-05-25,10799992.75560547
2018-05-26,10827082.12986454
2018-05-27,10844963.05273049
2018-05-28,10865827.20127443
2018-05-29,10877532.85771117
2018-05-30,10890390.15419473
2018-05-31,10924126.687861
2018-06-01,10945139.55768844
2018-06-02,10972820.44529868
2018-06-03,11079552.33898401
2018-06-04,11152390.65357029
2018-06-05,11181791.17028176
2018-06-06,11217109.5806897
2018-06-07,11236575.86057999
2018-06-08,11268511.21106821
2018-06-09,11302205.12717673
2018-06-10,11330962.39284167
2018-06-11,11430317.0815003
2018-06-12,11479915.5696195
2018-06-13,11499526.43670849
2018-06-14,11519898.86506973
2018-06-15,11552194.9357007
2018-06-16,11588963.67685991
2018-06-17,11613023.34982585
2018-06-18,11637876.18735903
2018-06-19,11667172.52228118
2018-06-20,11704944.63576499
2018-06-21,11739748.66635166
2018-06-22,11765584.43249084
2018-06-23,11786512.42877319
2018-06-24,11811625.19051171
2018-06-25,11828187.12477497
2018-06-26,11848858.69647016
2018-06-27,11817797.34721519
2018-06-28,11829236.46423403
2018-06-29,11843919.75348688
2018-06-30,11900504.12928068
2018-07-01,11919490.09656292
2018-07-02,11929754.6057648
2018-07-03,11946750.82256269
2018-07-04,11961563.06689065
2018-07-05,11986096.65113657
2018-07-06,12008534.19630524
2018-07-07,12043643.05718421
2018-07-08,12060274.36615334
2018-07-09,12105940.34316813
2018-07-10,12139021.58090821
2018-07-11,12173354.25879253
2018-07-12,12194716.53833135
2018-07-13,12222000.44414941
2018-07-14,12259640.58451395
2018-07-15,12274845.17471076
2018-07-16,12287500.60391789
2018-07-17,12307978.29845858
2018-07-18,12321284.18793267
2018-07-19,12342045.5534786
2018-07-20,12367998.30558978
2018-07-21,12376429.55187574
2018-07-22,12385449.24733974
2018-07-23,12385179.61711564
2018-07-24,12382840.30204868
2018-07-25,12401826.333213
2018-07-26,12410556.66774019
2018-07-27,12539682.78140275
2018-07-28,12549474.99530201
2018-07-29,12592729.86802538
2018-07-30,12593575.41138035
2018-07-31,12607837.1142768
2018-08-01,12622166.24101262
2018-08-02,12646437.04379283
2018-08-03,12673302.76008101
2018-08-04,12677210.20141191
2018-08-05,12689851.44250757
2018-08-06,12688935.04147374
2018-08-07,12748906.85907738
2018-08-08,12759577.96225782
2018-08-09,12757286.07837043
2018-08-10,12761407.25569599
2018-08-11,12845332.5752258
2018-08-12,12854960.24377209
2018-08-13,12861308.35716789
2018-08-14,12865872.98317777
2018-08-15,12879795.32841272
2018-08-16,12882626.00385121
2018-08-17,12884558.09655401
2018-08-18,12908162.17482077
2018-08-19,12909596.48557377
2018-08-20,12917804.47433168
2018-08-21,12926564.99655744
2018-08-22,12927993.48877455
2018-08-23,12927446.15503075
2018-08-24,12939853.39356915
2018-08-25,12933124.60744804
2018-08-26,12930660.00814365
2018-08-27,12921896.60271104
2018-08-28,12929288.25602739
2018-08-29,12940867.47168657
2018-08-30,12942760.65708571
2018-08-31,12951758.24066002
2018-09-01,12979393.27520569
2018-09-02,12987129.02294234
2018-09-03,12995263.9070503
2018-09-04,13000409.84550992
2018-09-05,13006090.51336656
2018-09-06,13008704.20178363
2018-09-07,13012183.11402379
2018-09-08,13014473.15381019
2018-09-09,13022306.65049655
2018-09-10,13034584.2105127
2018-09-11,13030199.32598919
2018-09-12,13048648.71514694
2018-09-13,12992383.560394
2018-09-14,13009343.64549414
2018-09-15,13019816.5891085
2018-09-16,13024877.63639046
2018-09-17,13028109.63089823
2018-09-18,13037085.4279961
2018-09-19,13044534.25252509
2018-09-20,13043621.6333682
2018-09-21,13036494.37678655
2018-09-22,13066452.97097043
2018-09-23,13077491.37447712
2018-09-24,13085426.50961289
2018-09-25,13070446.08545979
2018-09-26,13097582.14998436
2018-09-27,13106470.06679153
2018-09-28,13092356.42987537
2018-09-29,13097965.71017098
2018-09-30,13119310.42250096
2018-10-01,13117148.7570324
2018-10-02,13117709.82026573
2018-10-03,13118788.62383519
2018-10-04,13153887.49667225
2018-10-05,13159983.5668077
2018-10-06,13171157.08874003
2018-10-07,13177706.3827754
2018-10-08,13183328.59986027
2018-10-09,13188501.72994292
2018-10-10,13184196.01257258
2018-10-11,13178676.76203534
2018-10-12,13177919.87828381
2018-10-13,13185381.80099035
2018-10-14,13184766.37157268
2018-10-15,13180966.7695776
2018-10-16,13208854.48911274
2018-10-17,13222657.57185805
2018-10-18,13243543.18139861
2018-10-19,13320026.7455481
2018-10-20,13333635.29333185
2018-10-21,13338257.64411225
2018-10-22,13326657.60568027
2018-10-23,13323757.69421879
2018-10-24,13333549.52222274
2018-10-25,13341669.22043293
2018-10-26,13321699.9650138
2018-10-27,13324964.35546011
2018-10-28,13325695.46915349
2018-10-29,13325181.50554624
2018-10-30,13328576.96643683
2018-10-31,13339486.88784873
2018-11-01,13341987.15093884
2018-11-02,13343751.1020762
2018-11-03,13354411.57435289
2018-11-04,13351552.18748644
2018-11-05,13348379.5771612
2018-11-06,13353261.89450972
2018-11-07,13363652.53852055
2018-11-08,13370605.09957625
2018-11-09,13376202.70453993
2018-11-10,13392415.57855747
2018-11-11,13396737.04921132
2018-11-12,13407939.72235695
2018-11-13,13412673.19875266
2018-11-14,13396195.50047967
2018-11-15,13275923.70328438
2018-11-16,13271431.48878521
2018-11-17,13276905.72577516
2018-11-18,13277349.76722319
2018-11-19,13268749.51678134
2018-11-20,13236714.06674918
2018-11-21,13237800.01808749
2018-11-22,13234744.72282801
2018-11-23,13240614.31971746
2018-11-24,13240378.31604941
2018-11-25,13230003.99158116
2018-11-26,13221909.23098949
2018-11-27,13204857.65740749
2018-11-28,13187052.32628481
2018-11-29,13197788.62663519
2018-11-30,13076758.35083394
2018-12-01,13027820.92604699
2018-12-02,13028732.83551262
2018-12-03,13006840.52491391
2018-12-04,12726958.45183855
2018-12-05,12573518.36390971
2018-12-06,12475382.40007246
2018-12-07,12465215.59324499
2018-12-08,12491790.90889456
2018-12-09,12491968.02187482
2018-12-10,12482459.05501469
2018-12-11,12441755.09226187
2018-12-12,12447277.81257736
2018-12-13,12453240.89334156
2018-12-14,12453945.38407724
2018-12-15,12454486.0817237
2018-12-16,12457448.53055726
2018-12-17,12455146.70694803
2018-12-18,12441128.72177982
2018-12-19,12434462.72661651
2018-12-20,12434862.61558549
2018-12-21,12433245.70130522
2018-12-22,12440941.88208146
2018-12-23,12444087.37549883
2018-12-24,12441869.2055079
2018-12-25,12449486.96165249
2018-12-26,12457314.01170857
2018-12-27,12458611.70651014
2018-12-28,12452871.1170531
2018-12-29,12407797.76998347
2018-12-30,12404301.11514207
2018-12-31,12436689.25167998
2019-01-01,12446232.59348503
2019-01-02,12457623.89518423
2019-01-03,12459294.174849
2019-01-04,12460726.93794833
2019-01-05,12469810.27797486
2019-01-06,12465805.73093352
2019-01-07,12458262.23338624
2019-01-08,12456493.43769947
2019-01-09,12460498.60908419
2019-01-10,12449566.99841933
2019-01-11,12352691.04864537
2019-01-12,12363067.69249961
2019-01-13,12367273.65791831
2019-01-14,12354524.64046366
2019-01-15,12286076.53168539
2019-01-16,12280998.55498106
2019-01-17,12289013.13461183
2019-01-18,12296558.42834105
2019-01-19,12324777.99101452
2019-01-20,12326316.93924462
2019-01-21,12320300.32007806
2019-01-22,12315759.61773049
2019-01-23,12326160.93290846
2019-01-24,12345256.81544816
2019-01-25,12360499.86682936
2019-01-26,12364222.80565636
2019-01-27,12383267.03992152
2019-01-28,12382139.87526028
2019-01-29,12395911.83325032
2019-01-30,12399124.24281484
2019-01-31,12406201.01994705
2019-02-01,12427183.18845756
2019-02-02,12433120.01706339
2019-02-03,12436989.12029594
2019-02-04,12435710.75093243
2019-02-05,12441298.60618967
2019-02-06,12435733.80358328
2019-02-07,12434915.51848179
2019-02-08,12435481.44148885
2019-02-09,12448032.13748049
2019-02-10,12450871.15632836
2019-02-11,12455626.72846584
2019-02-12,12462723.66586391
2019-02-13,12456671.83447803
2019-02-14,12461443.0677398
2019-02-15,12519111.27559395
2019-02-16,12513518.19399562
2019-02-17,12515777.31883527
2019-02-18,12509880.59954233
2019-02-19,12499695.97955878
2019-02-20,12482350.58301795
2019-02-21,12476756.1323833
2019-02-22,12485152.67565936
2019-02-23,12469652.05587233
2019-02-24,12474954.91509477
2019-02-25,12464563.267781
2019-02-26,12465635.15066771
2019-02-27,12471891.49057555
2019-02-28,12394584.33255885
2019-03-01,12396581.72295917
2019-03-02,12399915.80349255
2019-03-03,12404652.65103339
2019-03-04,12408282.18637454
2019-03-05,12414239.64419363
2019-03-06,12420843.79212058
2019-03-07,12421748.77255348
2019-03-08,12420423.82975661
2019-03-09,12423286.93772821
2019-03-10,12421636.27709063
2019-03-11,12415608.48824462
2019-03-12,12408453.39191022
2019-03-13,12412187.74654674
2019-03-14,12423167.55655313
2019-03-15,12426178.88358779
2019-03-16,12437377.37350876
2019-03-17,12441172.67444336
2019-03-18,12439699.00067646
2019-03-19,12459049.59270261
2019-03-20,12460552.57294214
2019-03-21,12455778.9355968
2019-03-22,12462373.43561722
2019-03-23,12467381.66059097
2019-03-24,12471754.37472515
2019-03-25,12471302.92128027
2019-03-26,12481723.81002691
2019-03-27,12491735.49400386
2019-03-28,12495827.08326428
2019-03-29,12483978.50736471
2019-03-30,12521095.60279971
2019-03-31,12514613.22171679
2019-04-01,12511707.08750255
2019-04-02,12505868.08236229
2019-04-03,12493520.54416206
2019-04-04,12534900.76366226
2019-04-05,12514497.34475889
2019-04-06,12523297.969236
2019-04-07,12526226.70974762
2019-04-08,12515917.88622814
2019-04-09,12521474.03491864
2019-04-10,12515920.31900896
2019-04-11,12513945.97652867
2019-04-12,12513220.00041461
2019-04-13,12529675.66431646
2019-04-14,12493378.9350855
2019-04-15,12493920.59622052
2019-04-16,12499869.51716862
2019-04-17,12497868.35875149
2019-04-18,12506382.71882834
2019-04-19,12519927.42054601
2019-04-20,12529847.70360069
2019-04-21,12535317.31107103
2019-04-22,12522541.05000014
2019-04-23,12537020.77349278
2019-04-24,12510905.62072906
2019-04-25,12513259.66226682
2019-04-26,12492611.28948942
2019-04-27,12508576.12395664
2019-04-28,12512763.14848371
2019-04-29,12506671.13703209
2019-04-30,12515035.91601385
2019-05-01,12506742.8896365
2019-05-02,12512158.89882568
2019-05-03,12514744.65192972
2019-05-04,12613274.58349798
2019-05-05,12671426.70883904
2019-05-06,12674633.91319563
2019-05-07,12759855.46663338
2019-05-08,13049115.92403164
2019-05-09,13189540.36922699
2019-05-10,13290514.36615498
2019-05-11,13292328.71113335
2019-05-12,13285893.06232347
2019-05-13,13262130.95576427
2019-05-14,13219472.99422434
2019-05-15,13183551.27959428
2019-05-16,13176910.52723151
2019-05-17,13183559.77526645
2019-05-18,13189720.67579821
2019-05-19,13183905.90416173
2019-05-20,13175072.55984027
2019-05-21,13167761.27670116
2019-05-22,13163929.62222134
2019-05-23,13171314.29553796
2019-05-24,13177096.36698534
2019-05-25,13177783.3181263
2019-05-26,13174335.34835137
2019-05-27,13173426.96225685
2019-05-28,13166629.78154156
2019-05-29,13147485.12481007
2019-05-30,13143832.84701515
2019-05-31,13141286.22670467
2019-06-01,13146650.17270165
2019-06-02,13145227.71718076
2019-06-03,13118435.2370332
2019-06-04,13079709.75214615
2019-06-05,13014412.49530983
2019-06-06,13011357.57917425
2019-06-07,13016392.09777272
2019-06-08,13020078.10844236
2019-06-09,13011268.63135826
2019-06-10,13005418.95778724
2019-06-11,13006402.45308388
2019-06-12,13000063.45960811
2019-06-13,13000903.5590148
2019-06-14,12985046.40230748
2019-06-15,12987531.55165175
2019-06-16,12980111.14565493
2019-06-17,12969881.94213789
2019-06-18,12992168.20510877
2019-06-19,13038432.41884419
2019-06-20,13050385.59052473
2019-06-21,13045433.42163704
2019-06-22,13028657.87217322
2019-06-23,13021858.99290258
2019-06-24,13010753.34343985
2019-06-25,13007166.29856644
2019-06-26,12969488.54498278
2019-06-27,12943206.32935593
2019-06-28,12897789.71054461
2019-06-29,12899100.75670528
2019-06-30,12874047.33701787
2019-07-01,12867961.59923633
2019-07-02,12852696.33363852
2019-07-03,12841510.71361191
2019-07-04,12836067.6868189
2019-07-05,12824949.62542001
2019-07-06,12860533.2386768
2019-07-07,12858701.52373811
2019-07-08,12848433.22123408
2019-07-09,12838431.57953199
2019-07-10,12830550.47795079
2019-07-11,12814797.97977473
2019-07-12,12810059.91094862
2019-07-13,12814339.42470453
2019-07-14,12811618.96774064
2019-07-15,12810684.68743843
2019-07-16,12802024.45034947
2019-07-17,12758849.11065711
2019-07-18,12776914.96887354
2019-07-19,12760845.40668622
2019-07-20,12757608.31311458
2019-07-21,12769866.79440175
2019-07-22,12769225.92845327
2019-07-23,12771999.27784852
2019-07-24,12746392.14777269
2019-07-25,12751111.81463037
2019-07-26,12778645.34605283
2019-07-27,12782217.79633285
2019-07-28,12784703.57416212
2019-07-29,12578880.50583265
2019-07-30,12589210.18450294
2019-07-31,12592296.56196265
2019-08-01,12591808.36725864
2019-08-02,12663664.2462773
2019-08-03,12667664.47371357
2019-08-04,12659830.71372357
2019-08-05,12606048.81849418
2019-08-06,12588310.53921795
2019-08-07,12576867.91441387
2019-08-08,12568413.31368111
2019-08-09,12573859.26728646
2019-08-10,12580723.62185281
2019-08-11,12575551.51049077
2019-08-12,12572835.36024054
2019-08-13,12569660.15125039
2019-08-14,12575697.12870895
2019-08-15,12577887.8933379
2019-08-16,12587024.36302904
2019-08-17,12603509.14270251
2019-08-18,12606380.59406907
2019-08-19,12602231.82726624
2019-08-20,12606422.65506814
2019-08-21,12609836.75704491
2019-08-22,12616317.94916404
2019-08-23,12616375.93878653
2019-08-24,12646042.89237011
2019-08-25,12647033.00009623
2019-08-26,12644200.55615319
2019-08-27,12630799.89149867
2019-08-28,12643904.73448016
2019-08-29,12645394.91189528
2019-08-30,12646300.6860567
2019-08-31,12650634.89773719
2019-09-01,12645903.2022119
2019-09-02,12645120.89952065
2019-09-03,12646172.98209943
2019-09-04,12651214.76173231
2019-09-05,12663027.84133401
2019-09-06,12577426.62968765
2019-09-07,12584502.25235652
2019-09-08,12585546.36786507
2019-09-09,12585511.9894907
2019-09-10,12592783.12035099
2019-09-11,12597714.34417661
2019-09-12,12602179.141834
2019-09-13,12604984.08602608
2019-09-14,12614628.6622942
2019-09-15,12614711.72543659
2019-09-16,12640408.63017028
2019-09-17,12646538.05900689
2019-09-18,12642678.09732086
2019-09-19,12649486.03291304
2019-09-20,12652298.09181877
2019-09-21,12660948.38390866
2019-09-22,12664628.8018178
2019-09-23,12664193.80816092
2019-09-24,12615551.74883216
2019-09-25,12606177.07347818
2019-09-26,12663784.77865353
2019-09-27,12663271.42064157
2019-09-28,12672295.85066317
2019-09-29,12671751.64930332
2019-09-30,12671909.10045945
2019-10-01,12683584.54920694
2019-10-02,12689229.27262589
2019-10-03,12749640.66754896
2019-10-04,12757879.81628556
2019-10-05,12769462.39957425
2019-10-06,12770671.77556544
2019-10-07,12766560.8315056
2019-10-08,12754437.24566239
2019-10-09,12759025.75220903
2019-10-10,12773219.60061486
2019-10-11,12800418.93089274
2019-10-12,12807565.26053101
2019-10-13,12867260.4909713
2019-10-14,12771880.74378835
2019-10-15,12789055.35593481
2019-10-16,12809906.22314229
2019-10-17,12818806.68176876
2019-10-18,12811178.56788214
2019-10-19,12830559.45575137
2019-10-20,12839392.94950013
2019-10-21,12823296.95387442
2019-10-22,12839419.72371436
2019-10-23,12850943.97461627
2019-10-24,12859339.68847263
2019-10-25,12850938.88328484
2019-10-26,12884736.88243439
2019-10-27,12891340.33481084
2019-10-28,12873567.5464219
2019-10-29,12868741.50139784
2019-10-30,12877110.14726173
2019-10-31,12893121.44579896
2019-11-01,12847533.85974793
2019-11-02,12856205.70293792
2019-11-03,12861801.21526909
2019-11-04,12864887.49697914
2019-11-05,12849964.45803284
2019-11-06,12842027.90525074
2019-11-07,12960811.77569435
2019-11-08,12973923.47841242
2019-11-09,12978467.30593789
2019-11-10,12981905.69638803
2019-11-11,12978251.46507935
2019-11-12,12982782.39310649
2019-11-13,12952529.22459453
2019-11-14,12977830.58157527
2019-11-15,12977491.6717267
2019-11-16,12984578.88056217
2019-11-17,12995603.42362891
2019-11-18,12986865.77240683
2019-11-19,13003018.12817572
2019-11-20,13012843.53078533
2019-11-21,13032661.81591197
2019-11-22,12973482.8648589
2019-11-23,12976759.94870556
2019-11-24,12994473.86968965
2019-11-25,12986006.97991456
2019-11-26,12989221.96132425
2019-11-27,13000369.75536532
2019-11-28,13051564.59061097
2019-11-29,13085247.95089544
2019-11-30,13117144.48976924
2019-12-01,13137017.62420469
2019-12-02,13170337.56283239
2019-12-03,13179571.37982083
2019-12-04,13184150.77709612
2019-12-05,13199889.48929822
2019-12-06,13227304.21734679
2019-12-07,13237573.10974938
2019-12-08,13243844.89142849
2019-12-09,13245230.01965921
2019-12-10,13264908.7855908
2019-12-11,13272392.28008014
2019-12-12,13294245.22665612
2019-12-13,13333766.56688765
2019-12-14,13362702.37174138
2019-12-15,13364531.82441485
2019-12-16,13367015.732366
2019-12-17,13367840.11919564
2019-12-18,13378408.6660341
2019-12-19,13374790.7060155
2019-12-20,13336586.23800777
2019-12-21,13428023.29402936
2019-12-22,13437167.68163557
2019-12-23,13436696.06556968
2019-12-24,13435418.34668784
2019-12-25,13436145.30875769
2019-12-26,13455946.17885048
2019-12-27,13452682.60932086
2019-12-28,13456344.08170813
2019-12-29,13460333.73598846
2019-12-30,13457188.94009101
2019-12-31,13574344.29543756
2020-01-01,13585807.06064065
2020-01-02,13586070.66196793
2020-01-03,13591321.73395852
2020-01-04,13596489.46656999
2020-01-05,13598248.52505616
2020-01-06,13605134.87028901
2020-01-07,13652452.79702373
2020-01-08,13699848.53026244
2020-01-09,13728576.7126146
2020-01-10,13736997.72789769
2020-01-11,13746622.92458081
2020-01-12,13750131.15966515
2020-01-13,13750583.57569537
2020-01-14,13704050.04071183
2020-01-15,13692849.2620712
2020-01-16,13689051.60749768
2020-01-17,13694714.95729696
2020-01-18,13700036.12531975
2020-01-19,13700061.91947034
2020-01-20,13697351.97140813
2020-01-21,13700325.78404935
2020-01-22,13705533.59835325
2020-01-23,13701037.74427535
2020-01-24,13708655.26902736
2020-01-25,13714152.11705085
2020-01-26,13720351.93739512
2020-01-27,13724644.8128932
2020-01-28,13732099.19151942
2020-01-29,13715159.13289905
2020-01-30,13714497.54802946
2020-01-31,13706561.72431671
2020-02-01,13711590.74409484
2020-02-02,13703462.9017204
2020-02-03,13614793.52244545
2020-02-04,13622947.32517671
2020-02-05,13628891.50131413
2020-02-06,13610225.80034152
2020-02-07,13531642.4475567
2020-02-08,13626070.32409095
2020-02-09,13618341.64463498
2020-02-10,13596668.21342223
2020-02-11,13594270.44121439
2020-02-12,13593879.31678777
2020-02-13,13590100.76656344
2020-02-14,13586221.50253625
2020-02-15,13585104.89380541
2020-02-16,13587493.28642459
2020-02-17,13587578.3186208
2020-02-18,13589717.790694
2020-02-19,13583345.0206445
2020-02-20,13558100.12170966
2020-02-21,13561009.20441739
2020-02-22,13572477.55222258
2020-02-23,13574902.5403465
2020-02-24,13572774.83714246
2020-02-25,13565562.3272381
2020-02-26,13580007.32687123
2020-02-27,13660261.87399581
2020-02-28,13691443.6928173
2020-02-29,13709022.68880478
2020-03-01,13728729.4667609
2020-03-02,13723030.90446816
2020-03-03,13708847.72537693
2020-03-04,13713327.50624475
2020-03-05,13700498.85379121
2020-03-06,13702029.55322363
2020-03-07,13705342.49664418
2020-03-08,13703939.43788011
2020-03-09,13687922.4249293
2020-03-10,13684703.58825418
2020-03-11,13675170.94093095
2020-03-12,13607527.43820629
2020-03-13,13563370.16699887
2020-03-14,13546814.11152746
2020-03-15,13538747.49153324
2020-03-16,13516969.38108908
2020-03-17,13488663.1076288
2020-03-18,13495482.09617848
2020-03-19,13489121.22811357
2020-03-20,13486013.37181199
2020-03-21,13494324.30325696
2020-03-22,13492513.078313
2020-03-23,13478615.36225777
2020-03-24,13488408.33320825
2020-03-25,13469873.57805502
2020-03-26,13461594.29685248
2020-03-27,13485695.75434915
2020-03-28,13488598.28318991
2020-03-29,13485972.80461654
2020-03-30,13482786.28073253
2020-03-31,13506436.53161084
2020-04-01,13512532.60193233
2020-04-02,13511076.31260521
2020-04-03,13512655.46483123
2020-04-04,13553482.75490407
2020-04-05,13555074.86327405
2020-04-06,13548857.11774032
2020-04-07,13535591.59365803
2020-04-08,13560288.88508831
2020-04-09,13566066.78617374
2020-04-10,13567876.8545133
2020-04-11,13574709.64422363
2020-04-12,13575395.16566796
2020-04-13,13574135.1652206
2020-04-14,13576670.73820623
2020-04-15,13582784.69613757
2020-04-16,13595067.26608545
2020-04-17,13598802.80787983
2020-04-18,13613909.91528206
2020-04-19,13613698.86254021
2020-04-20,13611036.79996116
2020-04-21,13626643.03456621
2020-04-22,13642442.16821005
2020-04-23,13651359.46310684
2020-04-24,13677580.97347822
2020-04-25,13701466.94933014
2020-04-26,13717458.77148859
2020-04-27,13774440.21476014
2020-04-28,13781300.80248418
2020-04-29,13763158.5834094
2020-04-30,13770595.09726101
2020-05-01,13774336.24775815
2020-05-02,13790055.70053977
2020-05-03,13793505.95643012
2020-05-04,13794141.5159408
2020-05-05,13794917.21361264
2020-05-06,13777535.25200039
2020-05-07,13737872.64847169
2020-05-08,13727070.88959873
2020-05-09,13720395.48779376
2020-05-10,13714497.74208473
2020-05-11,13695066.77542265
2020-05-12,13697268.66666736
2020-05-13,13717125.49297942
2020-05-14,13717539.83608357
2020-05-15,13711360.0294329
2020-05-16,13712757.48828162
2020-05-17,13712833.42038618
2020-05-18,13710590.42273888
2020-05-19,13712850.76107578
2020-05-20,13711045.2238648
2020-05-21,13709836.20837511
2020-05-22,13715032.71430185
2020-05-23,13729868.92284279
2020-05-24,13730815.14983726
2020-05-25,13735545.11996872
2020-05-26,13739555.78797576
2020-05-27,13743370.65958919
2020-05-28,13739293.57979777
2020-05-29,13733154.21205899
2020-05-30,13733121.69265159
2020-05-31,13730250.83343817
2020-06-01,13673813.12877167
2020-06-02,13667693.36729227
2020-06-03,13666866.74838921
2020-06-04,13658711.20786774
2020-06-05,13662714.77537958
2020-06-06,13662696.26788585
2020-06-07,13663867.57845552
2020-06-08,13641596.81369757
2020-06-09,13648270.8099528
2020-06-10,13654313.74462844
2020-06-11,13660183.50925367
2020-06-12,13664662.81280979
2020-06-13,13666286.88340911
2020-06-14,13662798.03068486
2020-06-15,13661701.7311017
2020-06-16,13659705.86075371
2020-06-17,13666323.8806992
2020-06-18,13674288.5101632
2020-06-19,13686414.0464607
2020-06-20,13694431.76763987
2020-06-21,13709038.73133594
2020-06-22,13703659.26193746
2020-06-23,13700100.74245054
2020-06-24,13682526.94968309
2020-06-25,13697058.18483529
2020-06-26,13698832.39077652
2020-06-27,13699706.01052133
2020-06-28,13704578.13678139
2020-06-29,13695936.92291432
2020-06-30,13692632.00422425
2020-07-01,13697736.67089925
2020-07-02,13704181.84518532
2020-07-03,13711728.80965697
2020-07-04,13725916.22807434
2020-07-05,13730359.96869144
2020-07-06,13735258.77438915
2020-07-07,13739378.23421205
2020-07-08,13723140.44805274
2020-07-09,13724056.53806926
2020-07-10,13774563.33462206
2020-07-11,13845306.46769956
2020-07-12,13954332.66095954
2020-07-13,13954094.84420733
2020-07-14,13946453.99012506
2020-07-15,13970967.06306638
2020-07-16,13979090.83121259
2020-07-17,13994114.40673398
2020-07-18,13997161.96100249
2020-07-19,13998735.2254116
2020-07-20,14000046.5028253
2020-07-21,13993476.65168184
2020-07-22,13986463.74591347
2020-07-23,13985394.78046295
2020-07-24,13987077.2743202
2020-07-25,13993241.95274262
2020-07-26,13991850.65640114
2020-07-27,14000448.61722246
2020-07-28,13964952.86876097
2020-07-29,13962445.79165092
2020-07-30,13952915.29710358
2020-07-31,13952436.37568709
2020-08-01,13953755.89839334
2020-08-02,13942932.35840267
2020-08-03,13938478.41507558
2020-08-04,13936837.38124286
2020-08-05,13938882.18238887
2020-08-06,13932497.60484062
2020-08-07,13919167.21233814
2020-08-08,13922755.86017502
2020-08-09,13915525.46259917
2020-08-10,13913791.13191161
2020-08-11,13885178.22014912
2020-08-12,13882539.38661071
2020-08-13,13887792.36322326
2020-08-14,13904807.60111336
2020-08-15,13961903.3556597
2020-08-16,13983539.65304698
2020-08-17,13969247.70865436
2020-08-18,13992963.99875184
2020-08-19,14033450.68681573
2020-08-20,14043491.20992408
2020-08-21,14056660.9675408
2020-08-22,14095088.91967996
2020-08-23,14101880.03885955
2020-08-24,14101145.26133886
2020-08-25,14115021.58804623
2020-08-26,14125592.89197003
2020-08-27,14130798.10181213
2020-08-28,14121630.56840282
2020-08-29,14135381.90241685
2020-08-30,14136436.01455599
2020-08-31,14116017.16696208
2020-09-01,14106145.83311708
2020-09-02,14098374.91241388
2020-09-03,14100375.40115765
2020-09-04,14087551.06185266
2020-09-05,14085622.24972524
2020-09-06,14081958.20164226
2020-09-07,14078139.79859812
2020-09-08,14081429.37380666
2020-09-09,14090560.86738854
2020-09-10,14091725.84984394
2020-09-11,14095810.10131705
2020-09-12,14099791.23192618
2020-09-13,14098034.95953101
2020-09-14,14094658.73547854
2020-09-15,14084989.20114165
2020-09-16,14064982.8111472
2020-09-17,14059442.13475981
2020-09-18,14049488.07226739
2020-09-19,14037385.24113819
2020-09-20,14030958.54770413
2020-09-21,14026993.36695783
2020-09-22,14002135.44817784
2020-09-23,13999712.28103897
2020-09-24,13997270.28382485
2020-09-25,13996753.41139233
2020-09-26,14002600.70648984
2020-09-27,13997474.74399104
2020-09-28,13999868.53572375
2020-09-29,13978969.56478567
2020-09-30,13966150.2450731
2020-10-01,14042191.40133262
2020-10-02,14064075.69624875
2020-10-03,14095453.98650968
2020-10-04,14098015.69080492
2020-10-05,14101101.60872552
2020-10-06,14105479.29588374
2020-10-07,14104219.29160913
2020-10-08,14131492.15097602
2020-10-09,14180801.37614304
2020-10-10,14209998.54131069
2020-10-11,14218065.84220362
2020-10-12,14225378.51692162
2020-10-13,14243901.77020645
2020-10-14,14250455.72190099
2020-10-15,14257534.86049839
2020-10-16,14269487.7877206
2020-10-17,14281108.82394862
2020-10-18,14282540.14926676
2020-10-19,14233982.99513887
2020-10-20,14237421.71497218
2020-10-21,14234116.27834216
2020-10-22,14167143.48148633
2020-10-23,14060705.56645712
2020-10-24,14060463.37884004
2020-10-25,14055853.81845691
2020-10-26,14058703.44482496
2020-10-27,14046030.64559405
2020-10-28,14035315.41243263
2020-10-29,14027952.0447827
