date,addresses_nonzero_balance
2021-01-29,33933658.0
2021-01-30,33988232.0
2021-01-31,33972136.0
2021-02-01,34084338.0
2021-02-02,34175181.0
2021-02-03,34254004.0
2021-02-04,34342973.0
2021-02-05,34352503.0
2021-02-06,34377041.0
2021-02-07,34340523.0
2021-02-08,34365834.0
2021-02-09,34572953.0
2021-02-10,34711580.0
2021-02-11,34873864.0
2021-02-12,35026380.0
2021-02-13,34992907.0
2021-02-14,34927103.0
2021-02-15,34942506.0
2021-02-16,35076752.0
2021-02-17,35204734.0
2021-02-18,35324951.0
2021-02-19,35429246.0
2021-02-20,35508836.0
2021-02-21,35512753.0
2021-02-22,35598518.0
2021-02-23,35736852.0
2021-02-24,35821461.0
2021-02-25,35865450.0
2021-02-26,35973906.0
2021-02-27,35961039.0
2021-02-28,35892302.0
2021-03-01,35961513.0
2021-03-02,36042541.0
2021-03-03,36136919.0
2021-03-04,36247520.0
2021-03-05,36292216.0
2021-03-06,36189717.0
2021-03-07,36144393.0
2021-03-08,36097247.0
2021-03-09,36196340.0
2021-03-10,36294559.0
2021-03-11,36399527.0
2021-03-12,36452808.0
2021-03-13,36477106.0
2021-03-14,36447795.0
2021-03-15,36489389.0
2021-03-16,36564633.0
2021-03-17,36703292.0
2021-03-18,36830430.0
2021-03-19,36921994.0
2021-03-20,36912783.0
2021-03-21,36795366.0
2021-03-22,36845242.0
2021-03-23,36835789.0
2021-03-24,36866013.0
2021-03-25,36916072.0
2021-03-26,37007014.0
2021-03-27,36978068.0
2021-03-28,36875014.0
2021-03-29,36950200.0
2021-03-30,37044423.0
2021-03-31,37143041.0
2021-04-01,37244790.0
2021-04-02,37338497.0
2021-04-03,37371054.0
2021-04-04,37284475.0
2021-04-05,37225808.0
2021-04-06,37320726.0
2021-04-07,37360920.0
2021-04-08,37443102.0
2021-04-09,37479380.0
2021-04-10,37461201.0
2021-04-11,37414398.0
2021-04-12,37459545.0
2021-04-13,37585527.0
2021-04-14,37735393.0
2021-04-15,37793165.0
2021-04-16,38006746.0
2021-04-17,38112562.0
2021-04-18,38214500.0
2021-04-19,38369705.0
2021-04-20,38496625.0
2021-04-21,38666287.0
2021-04-22,38665412.0
2021-04-23,38729581.0
2021-04-24,38655175.0
2021-04-25,38520852.0
2021-04-26,38597067.0
2021-04-27,38603089.0
2021-04-28,38575489.0
2021-04-29,38645202.0
2021-04-30,38620902.0
2021-05-01,38585559.0
2021-05-02,38244053.0
2021-05-03,38089671.0
2021-05-04,37963070.0
2021-05-05,37945364.0
2021-05-06,37951387.0
2021-05-07,37953661.0
2021-05-08,37930354.0
2021-05-09,37738190.0
2021-05-10,37649048.0
2021-05-11,37660354.0
2021-05-12,37672114.0
2021-05-13,37687827.0
2021-05-14,37746633.0
2021-05-15,37742404.0
2021-05-16,37666683.0
2021-05-17,37724136.0
2021-05-18,37812334.0
2021-05-19,37915339.0
2021-05-20,38028450.0
2021-05-21,38145998.0
2021-05-22,38153728.0
2021-05-23,38026484.0
2021-05-24,38011909.0
2021-05-25,38002550.0
2021-05-26,38035881.0
2021-05-27,38095506.0
2021-05-28,38055452.0
2021-05-29,37991794.0
2021-05-30,37734077.0
2021-05-31,37650037.0
2021-06-01,37655246.0
2021-06-02,37569049.0
2021-06-03,37566152.0
2021-06-04,37576808.0
2021-06-05,37602084.0
2021-06-06,37588121.0
2021-06-07,37594690.0
2021-06-08,37567168.0
2021-06-09,37645872.0
2021-06-10,37723807.0
2021-06-11,37807777.0
2021-06-12,37673750.0
2021-06-13,37608136.0
2021-06-14,37603229.0
2021-06-15,37652783.0
2021-06-16,37660505.0
2021-06-17,37682728.0
2021-06-18,37698053.0
2021-06-19,37743481.0
2021-06-20,37764334.0
2021-06-21,37782512.0
2021-06-22,37856879.0
2021-06-23,37909994.0
2021-06-24,37923685.0
2021-06-25,37872471.0
2021-06-26,37891711.0
2021-06-27,37965871.0
2021-06-28,38078677.0
2021-06-29,38146761.0
2021-06-30,38228498.0
2021-07-01,38338546.0
2021-07-02,38349890.0
2021-07-03,38200219.0
2021-07-04,38055399.0
2021-07-05,37922527.0
2021-07-06,37928413.0
2021-07-07,37948849.0
2021-07-08,37977239.0
2021-07-09,37957763.0
2021-07-10,37981234.0
2021-07-11,37916645.0
2021-07-12,37911011.0
2021-07-13,37882678.0
2021-07-14,37877860.0
2021-07-15,37878219.0
2021-07-16,37909563.0
2021-07-17,37932938.0
2021-07-18,37904075.0
2021-07-19,37848932.0
2021-07-20,37851164.0
2021-07-21,37860560.0
2021-07-22,37869643.0
2021-07-23,37907168.0
2021-07-24,37914224.0
2021-07-25,37908656.0
2021-07-26,37913968.0
2021-07-27,37873078.0
2021-07-28,37882536.0
2021-07-29,37885040.0
2021-07-30,37935250.0
2021-07-31,37982222.0
2021-08-01,38003340.0
2021-08-02,37938089.0
2021-08-03,37969312.0
2021-08-04,37969666.0
2021-08-05,38009601.0
2021-08-06,38024068.0
2021-08-07,38057622.0
2021-08-08,38040038.0
2021-08-09,38002050.0
2021-08-10,38015014.0
2021-08-11,38062230.0
2021-08-12,38089117.0
2021-08-13,38123425.0
2021-08-14,38182843.0
2021-08-15,38139749.0
2021-08-16,38101361.0
2021-08-17,38083546.0
2021-08-18,38107668.0
2021-08-19,38126368.0
2021-08-20,38140154.0
2021-08-21,38166995.0
2021-08-22,38148676.0
2021-08-23,38106738.0
2021-08-24,38072407.0
2021-08-25,38128542.0
2021-08-26,38192252.0
2021-08-27,38238672.0
2021-08-28,38280429.0
2021-08-29,38309406.0
2021-08-30,38269652.0
2021-08-31,38294455.0
2021-09-01,38329343.0
2021-09-02,38341359.0
2021-09-03,38306847.0
2021-09-04,38350936.0
2021-09-05,38367190.0
2021-09-06,38299520.0
2021-09-07,38321037.0
2021-09-08,38358521.0
2021-09-09,38419771.0
2021-09-10,38438125.0
2021-09-11,38386819.0
2021-09-12,38419147.0
2021-09-13,38372109.0
2021-09-14,38347060.0
2021-09-15,38317478.0
2021-09-16,38263019.0
2021-09-17,38257591.0
2021-09-18,38253033.0
2021-09-19,38283036.0
2021-09-20,38192707.0
2021-09-21,38214183.0
2021-09-22,38233930.0
2021-09-23,38256249.0
2021-09-24,38249553.0
2021-09-25,38326898.0
2021-09-26,38345964.0
2021-09-27,38348785.0
2021-09-28,38295119.0
2021-09-29,38318796.0
2021-09-30,38262314.0
2021-10-01,38323945.0
2021-10-02,38272441.0
2021-10-03,38276389.0
2021-10-04,38176426.0
2021-10-05,38156120.0
2021-10-06,38245581.0
2021-10-07,38245100.0
2021-10-08,38270862.0
2021-10-09,38155391.0
2021-10-10,38150889.0
2021-10-11,38108717.0
2021-10-12,38134846.0
2021-10-13,38095314.0
2021-10-14,38083040.0
2021-10-15,38159135.0
2021-10-16,38190080.0
2021-10-17,38171528.0
2021-10-18,38178822.0
2021-10-19,38145997.0
2021-10-20,38215091.0
2021-10-21,38161223.0
2021-10-22,38160178.0
2021-10-23,38217698.0
2021-10-24,38279906.0
2021-10-25,38206062.0
2021-10-26,38224618.0
2021-10-27,38273224.0
2021-10-28,38282821.0
2021-10-29,38345143.0
2021-10-30,38407049.0
2021-10-31,38360669.0
2021-11-01,38345086.0
2021-11-02,38376487.0
2021-11-03,38352230.0
2021-11-04,38380001.0
2021-11-05,38357059.0
2021-11-06,38438298.0
2021-11-07,38449974.0
2021-11-08,38512842.0
2021-11-09,38452878.0
2021-11-10,38504400.0
2021-11-11,38487400.0
2021-11-12,38523537.0
2021-11-13,38603297.0
2021-11-14,38650890.0
2021-11-15,38589735.0
2021-11-16,38598559.0
2021-11-17,38598211.0
2021-11-18,38645072.0
2021-11-19,38700782.0
2021-11-20,38763454.0
2021-11-21,38753361.0
2021-11-22,38797444.0
2021-11-23,38892721.0
2021-11-24,38868849.0
2021-11-25,38972620.0
2021-11-26,39020167.0
2021-11-27,39118615.0
2021-11-28,39114996.0
2021-11-29,39151216.0
2021-11-30,39240584.0
2021-12-01,39257642.0
2021-12-02,39188193.0
2021-12-03,39225850.0
2021-12-04,39298535.0
2021-12-05,39179754.0
2021-12-06,39108393.0
2021-12-07,39143318.0
2021-12-08,39199249.0
2021-12-09,39122538.0
2021-12-10,39220124.0
2021-12-11,39273633.0
2021-12-12,39367591.0
2021-12-13,39382958.0
2021-12-14,39404738.0
2021-12-15,39350452.0
2021-12-16,39438897.0
2021-12-17,39423729.0
2021-12-18,39447161.0
2021-12-19,39524647.0
2021-12-20,39477352.0
2021-12-21,39524667.0
2021-12-22,39534563.0
2021-12-23,39586550.0
2021-12-24,39618681.0
2021-12-25,39613311.0
2021-12-26,39699148.0
2021-12-27,39710878.0
2021-12-28,39726944.0
2021-12-29,39656074.0
2021-12-30,39697914.0
2021-12-31,39590547.0
2022-01-01,39637087.0
2022-01-02,39676625.0
2022-01-03,39649472.0
2022-01-04,39661019.0
2022-01-05,39649768.0
2022-01-06,39681874.0
2022-01-07,39663526.0
2022-01-08,39697090.0
2022-01-09,39768778.0
2022-01-10,39764369.0
2022-01-11,39791531.0
2022-01-12,39781484.0
2022-01-13,39836282.0
2022-01-14,39833936.0
2022-01-15,39920202.0
2022-01-16,39982709.0
2022-01-17,39928859.0
2022-01-18,39960828.0
2022-01-19,39954683.0
2022-01-20,39992298.0
2022-01-21,40019603.0
2022-01-22,39987825.0
2022-01-23,40030237.0
2022-01-24,40014848.0
2022-01-25,40051747.0
2022-01-26,40103603.0
2022-01-27,40119650.0
2022-01-28,40145328.0
2022-01-29,40188132.0
2022-01-30,40232559.0
2022-01-31,40221417.0
2022-02-01,40160134.0
2022-02-02,40159135.0
2022-02-03,40173933.0
2022-02-04,40271117.0
2022-02-05,40305221.0
2022-02-06,40218719.0
2022-02-07,40256310.0
2022-02-08,40246883.0
2022-02-09,40231764.0
2022-02-10,40210945.0
2022-02-11,40230532.0
2022-02-12,40010346.0
2022-02-13,40050469.0
2022-02-14,40065318.0
2022-02-15,40019264.0
2022-02-16,40070472.0
2022-02-17,40104296.0
2022-02-18,40121691.0
2022-02-19,40085715.0
2022-02-20,40133060.0
2022-02-21,40148262.0
2022-02-22,40166050.0
2022-02-23,40196042.0
2022-02-24,40208138.0
2022-02-25,40249135.0
2022-02-26,40269290.0
2022-02-27,40322601.0
2022-02-28,40357619.0
2022-03-01,40368790.0
2022-03-02,40336348.0
2022-03-03,40334681.0
2022-03-04,40347182.0
2022-03-05,40394226.0
2022-03-06,40416313.0
2022-03-07,40420083.0
2022-03-08,40397870.0
2022-03-09,40467048.0
2022-03-10,40451934.0
2022-03-11,40493706.0
2022-03-12,40528895.0
2022-03-13,40563005.0
2022-03-14,40581371.0
2022-03-15,40621451.0
2022-03-16,40652274.0
2022-03-17,40696475.0
2022-03-18,40738782.0
2022-03-19,40778257.0
2022-03-20,40828104.0
2022-03-21,40844034.0
2022-03-22,40907232.0
2022-03-23,40903958.0
2022-03-24,40947141.0
2022-03-25,40952907.0
2022-03-26,41020010.0
2022-03-27,41067896.0
2022-03-28,41043224.0
2022-03-29,41087205.0
2022-03-30,41106479.0
2022-03-31,41170396.0
2022-04-01,41188211.0
2022-04-02,41193888.0
2022-04-03,41228555.0
2022-04-04,41231332.0
2022-04-05,41284114.0
2022-04-06,41310021.0
2022-04-07,41336202.0
2022-04-08,41394212.0
2022-04-09,41433201.0
2022-04-10,41465826.0
2022-04-11,41462306.0
2022-04-12,41437494.0
2022-04-13,41460912.0
2022-04-14,41502090.0
2022-04-15,41567215.0
2022-04-16,41635433.0
2022-04-17,41678446.0
2022-04-18,41643873.0
2022-04-19,41692703.0
2022-04-20,41714914.0
2022-04-21,41731597.0
2022-04-22,41754872.0
2022-04-23,41764066.0
2022-04-24,41774441.0
2022-04-25,41759288.0
2022-04-26,41783124.0
2022-04-27,41793883.0
2022-04-28,41797614.0
2022-04-29,41787756.0
2022-04-30,41788154.0
2022-05-01,41839060.0
2022-05-02,41835753.0
2022-05-03,41867039.0
2022-05-04,41922899.0
2022-05-05,41897273.0
2022-05-06,41836726.0
2022-05-07,41889743.0
2022-05-08,41897064.0
2022-05-09,41873205.0
2022-05-10,41901073.0
2022-05-11,41966636.0
2022-05-12,42063736.0
2022-05-13,42128443.0
2022-05-14,42086667.0
2022-05-15,41927306.0
2022-05-16,41781254.0
2022-05-17,41708990.0
2022-05-18,41719045.0
2022-05-19,41772550.0
2022-05-20,41776368.0
2022-05-21,41810305.0
2022-05-22,41830069.0
2022-05-23,41796399.0
2022-05-24,41848529.0
2022-05-25,41800345.0
2022-05-26,41816070.0
2022-05-27,41869425.0
2022-05-28,41899548.0
2022-05-29,41906470.0
2022-05-30,41871881.0
2022-05-31,41856431.0
2022-06-01,41879934.0
2022-06-02,41880685.0
2022-06-03,41891706.0
2022-06-04,41916375.0
2022-06-05,41935749.0
2022-06-06,41895049.0
2022-06-07,41852710.0
2022-06-08,41876107.0
2022-06-09,41885035.0
2022-06-10,41927018.0
2022-06-11,41905358.0
2022-06-12,41930998.0
2022-06-13,42027546.0
2022-06-14,41965123.0
2022-06-15,41916371.0
2022-06-16,41952602.0
2022-06-17,42024689.0
2022-06-18,42008369.0
2022-06-19,42043596.0
2022-06-20,42079019.0
2022-06-21,42072098.0
2022-06-22,42095329.0
2022-06-23,42124961.0
2022-06-24,42161547.0
2022-06-25,42215208.0
2022-06-26,42278848.0
2022-06-27,42200586.0
2022-06-28,42184221.0
2022-06-29,42186550.0
2022-06-30,42202178.0
2022-07-01,42287510.0
2022-07-02,42314748.0
2022-07-03,42364293.0
2022-07-04,42374124.0
2022-07-05,42407399.0
2022-07-06,42429244.0
2022-07-07,42383771.0
2022-07-08,42397762.0
2022-07-09,42426101.0
2022-07-10,42453132.0
2022-07-11,42474819.0
2022-07-12,42451117.0
2022-07-13,42548968.0
2022-07-14,42546882.0
2022-07-15,42523035.0
2022-07-16,42548624.0
2022-07-17,42553440.0
2022-07-18,42564500.0
2022-07-19,42509501.0
2022-07-20,42534127.0
2022-07-21,42529030.0
2022-07-22,42608470.0
2022-07-23,42639826.0
2022-07-24,42669375.0
2022-07-25,42659090.0
2022-07-26,42616831.0
2022-07-27,42640049.0
2022-07-28,42601884.0
2022-07-29,42645305.0
2022-07-30,42698811.0
2022-07-31,42726004.0
2022-08-01,42711871.0
2022-08-02,42712886.0
2022-08-03,42727400.0
2022-08-04,42757772.0
2022-08-05,42806217.0
2022-08-06,42793671.0
2022-08-07,42821708.0
2022-08-08,42840157.0
2022-08-09,42828428.0
2022-08-10,42730778.0
2022-08-11,42742974.0
2022-08-12,42771403.0
2022-08-13,42815705.0
2022-08-14,42774207.0
2022-08-15,42743283.0
2022-08-16,42688695.0
2022-08-17,42731363.0
2022-08-18,42673175.0
2022-08-19,42707441.0
2022-08-20,42715596.0
2022-08-21,42728688.0
2022-08-22,42732462.0
2022-08-23,42687322.0
2022-08-24,42689718.0
2022-08-25,42684185.0
2022-08-26,42714905.0
2022-08-27,42720954.0
2022-08-28,42731361.0
2022-08-29,42691123.0
2022-08-30,42673942.0
2022-08-31,42683252.0
2022-09-01,42716804.0
2022-09-02,42778598.0
2022-09-03,42755773.0
2022-09-04,42753636.0
2022-09-05,42701337.0
2022-09-06,42696944.0
2022-09-07,42670462.0
2022-09-08,42695893.0
2022-09-09,42720640.0
2022-09-10,42743998.0
2022-09-11,42731490.0
2022-09-12,42668708.0
2022-09-13,42682937.0
2022-09-14,42661084.0
2022-09-15,42684913.0
2022-09-16,42793281.0
2022-09-17,42769781.0
2022-09-18,42782414.0
2022-09-19,42792627.0
2022-09-20,42724496.0
2022-09-21,42708629.0
2022-09-22,42744899.0
2022-09-23,42733630.0
2022-09-24,42760800.0
2022-09-25,42797065.0
2022-09-26,42733306.0
2022-09-27,42689663.0
2022-09-28,42700776.0
2022-09-29,42735635.0
2022-09-30,42749770.0
2022-10-01,42759262.0
2022-10-02,42731641.0
2022-10-03,42662771.0
2022-10-04,42646225.0
2022-10-05,42672642.0
2022-10-06,42690269.0
2022-10-07,42704862.0
2022-10-08,42766977.0
2022-10-09,42793328.0
2022-10-10,42753155.0
2022-10-11,42740781.0
2022-10-12,42778630.0
2022-10-13,42804174.0
2022-10-14,42824422.0
2022-10-15,42843484.0
2022-10-16,42884145.0
2022-10-17,42871574.0
2022-10-18,42899398.0
2022-10-19,42856861.0
2022-10-20,42853933.0
2022-10-21,42888941.0
2022-10-22,42926074.0
2022-10-23,42959043.0
2022-10-24,42938007.0
2022-10-25,43003200.0
2022-10-26,42905510.0
2022-10-27,42922715.0
2022-10-28,42941467.0
2022-10-29,43010120.0
2022-10-30,43026664.0
2022-10-31,42982708.0
2022-11-01,42953843.0
2022-11-02,43000564.0
2022-11-03,42993246.0
2022-11-04,43056267.0
2022-11-05,43036336.0
2022-11-06,43035533.0
2022-11-07,43045856.0
2022-11-08,42992158.0
2022-11-09,43023615.0
2022-11-10,43082301.0
2022-11-11,43179143.0
2022-11-12,43239776.0
2022-11-13,43311279.0
2022-11-14,43393328.0
2022-11-15,43505682.0
2022-11-16,43606230.0
2022-11-17,43717790.0
2022-11-18,43789081.0
2022-11-19,43620491.0
2022-11-20,43462641.0
2022-11-21,43425838.0
2022-11-22,43407923.0
2022-11-23,43400228.0
2022-11-24,43365665.0
2022-11-25,43348301.0
2022-11-26,43331953.0
2022-11-27,43292022.0
2022-11-28,43250245.0
2022-11-29,43224414.0
2022-11-30,43239141.0
2022-12-01,43217458.0
2022-12-02,43256128.0
2022-12-03,43260484.0
2022-12-04,43227069.0
2022-12-05,43183587.0
2022-12-06,43157198.0
2022-12-07,43137679.0
2022-12-08,43148438.0
2022-12-09,43175469.0
2022-12-10,43110272.0
2022-12-11,43146021.0
2022-12-12,43135332.0
2022-12-13,43154684.0
2022-12-14,43171871.0
2022-12-15,43223910.0
2022-12-16,43339672.0
2022-12-17,43324743.0
2022-12-18,43322216.0
2022-12-19,43238455.0
2022-12-20,43208650.0
2022-12-21,43190049.0
2022-12-22,43210243.0
2022-12-23,43289796.0
2022-12-24,43364707.0
2022-12-25,43346478.0
2022-12-26,43339036.0
2022-12-27,43325647.0
2022-12-28,43328862.0
2022-12-29,43327008.0
2022-12-30,43262271.0
2022-12-31,43291859.0
2023-01-01,43298671.0
2023-01-02,43262956.0
2023-01-03,43184575.0
2023-01-04,43178984.0
2023-01-05,43199793.0
2023-01-06,43225828.0
2023-01-07,43276397.0
2023-01-08,43314444.0
2023-01-09,43324410.0
2023-01-10,43135296.0
2023-01-11,43164789.0
2023-01-12,43133458.0
2023-01-13,43088832.0
2023-01-14,43123849.0
2023-01-15,43186351.0
2023-01-16,43159733.0
2023-01-17,43109994.0
2023-01-18,43119358.0
2023-01-19,43146556.0
2023-01-20,43228158.0
2023-01-21,43289753.0
2023-01-22,43288999.0
2023-01-23,43263495.0
2023-01-24,43270548.0
2023-01-25,43300647.0
2023-01-26,43329390.0
2023-01-27,43384293.0
2023-01-28,43417895.0
2023-01-29,43461516.0
2023-01-30,43452312.0
2023-01-31,43524604.0
2023-02-01,43509224.0
2023-02-02,43554968.0
2023-02-03,43633268.0
2023-02-04,43638796.0
2023-02-05,43682931.0
2023-02-06,43720508.0
2023-02-07,43793765.0
2023-02-08,43838387.0
2023-02-09,43904007.0
2023-02-10,44024692.0
2023-02-11,44092329.0
2023-02-12,44142955.0
2023-02-13,44146670.0
2023-02-14,44221918.0
2023-02-15,44256569.0
2023-02-16,44212935.0
2023-02-17,44183774.0
2023-02-18,44095630.0
2023-02-19,44007318.0
2023-02-20,43977753.0
2023-02-21,43908433.0
2023-02-22,43930474.0
2023-02-23,43830321.0
2023-02-24,43878914.0
2023-02-25,43979466.0
2023-02-26,43960607.0
2023-02-27,43931917.0
2023-02-28,44016374.0
2023-03-01,44108043.0
2023-03-02,44224573.0
2023-03-03,44298642.0
2023-03-04,44368411.0
2023-03-05,44270276.0
2023-03-06,44324827.0
2023-03-07,44340452.0
2023-03-08,44394226.0
2023-03-09,44482416.0
2023-03-10,44599316.0
2023-03-11,44660359.0
2023-03-12,44651855.0
2023-03-13,44703713.0
2023-03-14,44745446.0
2023-03-15,44808194.0
2023-03-16,44922641.0
2023-03-17,44961554.0
2023-03-18,44989715.0
2023-03-19,45044838.0
2023-03-20,45055700.0
2023-03-21,45078949.0
2023-03-22,45153637.0
2023-03-23,45232278.0
2023-03-24,45344032.0
2023-03-25,45377429.0
2023-03-26,45418927.0
2023-03-27,45342232.0
2023-03-28,45346457.0
2023-03-29,45391713.0
2023-03-30,45407799.0
2023-03-31,45436393.0
2023-04-01,45418758.0
2023-04-02,45347568.0
2023-04-03,45367295.0
2023-04-04,45379252.0
2023-04-05,45463848.0
2023-04-06,45513676.0
2023-04-07,45606748.0
2023-04-08,45695602.0
2023-04-09,45582678.0
2023-04-10,45562897.0
2023-04-11,45527776.0
2023-04-12,45501499.0
2023-04-13,45506737.0
2023-04-14,45539910.0
2023-04-15,45432135.0
2023-04-16,45425532.0
2023-04-17,45391038.0
2023-04-18,45206404.0
2023-04-19,45190748.0
2023-04-20,45210723.0
2023-04-21,45253936.0
2023-04-22,45253106.0
2023-04-23,45271905.0
2023-04-24,45185829.0
2023-04-25,45224045.0
2023-04-26,45316976.0
2023-04-27,45399864.0
2023-04-28,45490329.0
2023-04-29,45585258.0
2023-04-30,45686154.0
2023-05-01,45738930.0
2023-05-02,45835502.0
2023-05-03,45908196.0
2023-05-04,45980063.0
2023-05-05,46118640.0
2023-05-06,46246620.0
2023-05-07,46387262.0
2023-05-08,46493338.0
2023-05-09,46546495.0
2023-05-10,46607502.0
2023-05-11,46625123.0
2023-05-12,46685102.0
2023-05-13,46757673.0
2023-05-14,46724921.0
2023-05-15,46730184.0
2023-05-16,46788341.0
2023-05-17,46834196.0
2023-05-18,46889775.0
2023-05-19,46937674.0
2023-05-20,47001075.0
2023-05-21,46992102.0
2023-05-22,47012369.0
2023-05-23,47049360.0
2023-05-24,47056132.0
2023-05-25,47099858.0
2023-05-26,47161841.0
2023-05-27,47199787.0
2023-05-28,47225055.0
2023-05-29,47242592.0
2023-05-30,47265870.0
2023-05-31,47329323.0
2023-06-01,47367146.0
2023-06-02,47395810.0
2023-06-03,47416085.0
2023-06-04,47364589.0
2023-06-05,47378116.0
2023-06-06,47510633.0
2023-06-07,47559269.0
2023-06-08,47560990.0
2023-06-09,47504787.0
2023-06-10,47488172.0
2023-06-11,47421676.0
2023-06-12,47322998.0
2023-06-13,47334265.0
2023-06-14,47394582.0
2023-06-15,47436373.0
2023-06-16,47537524.0
2023-06-17,47581033.0
2023-06-18,47565618.0
2023-06-19,47515820.0
2023-06-20,47566853.0
2023-06-21,47637352.0
2023-06-22,47617418.0
2023-06-23,47664453.0
2023-06-24,47586463.0
2023-06-25,47528807.0
2023-06-26,47478000.0
2023-06-27,47489972.0
2023-06-28,47551531.0
2023-06-29,47562564.0
2023-06-30,47558689.0
2023-07-01,47518344.0
2023-07-02,47274907.0
2023-07-03,47244328.0
2023-07-04,47170873.0
2023-07-05,47194926.0
2023-07-06,47220830.0
2023-07-07,47233231.0
2023-07-08,47168928.0
2023-07-09,47156859.0
2023-07-10,47173702.0
2023-07-11,47185559.0
2023-07-12,47248825.0
2023-07-13,47339666.0
2023-07-14,47392285.0
2023-07-15,47455477.0
2023-07-16,47493541.0
2023-07-17,47515214.0
2023-07-18,47544195.0
2023-07-19,47596033.0
2023-07-20,47651785.0
2023-07-21,47725393.0
2023-07-22,47606742.0
2023-07-23,47633278.0
2023-07-24,47643147.0
2023-07-25,47706093.0
2023-07-26,47692390.0
2023-07-27,47736596.0
2023-07-28,47777230.0
2023-07-29,47849669.0
2023-07-30,47884430.0
2023-07-31,47911803.0
2023-08-01,47939608.0
2023-08-02,47837975.0
2023-08-03,47812402.0
2023-08-04,47840597.0
2023-08-05,47851435.0
2023-08-06,47883818.0
2023-08-07,47899853.0
2023-08-08,47920633.0
2023-08-09,47886283.0
2023-08-10,47985075.0
2023-08-11,48020035.0
2023-08-12,48045233.0
2023-08-13,48048213.0
2023-08-14,48035915.0
2023-08-15,48036878.0
2023-08-16,48012799.0
2023-08-17,48024476.0
2023-08-18,48138182.0
2023-08-19,48128912.0
2023-08-20,48118362.0
2023-08-21,48171774.0
2023-08-22,48129433.0
2023-08-23,48120058.0
2023-08-24,48073662.0
2023-08-25,48125402.0
2023-08-26,48226619.0
2023-08-27,48243818.0
2023-08-28,48274455.0
2023-08-29,48278139.0
2023-08-30,48351214.0
2023-08-31,48402694.0
2023-09-01,48446748.0
2023-09-02,48528526.0
2023-09-03,48606290.0
2023-09-04,48709978.0
2023-09-05,48830673.0
2023-09-06,48843766.0
2023-09-07,48881291.0
2023-09-08,48861508.0
2023-09-09,48950652.0
2023-09-10,49031644.0
2023-09-11,48886332.0
2023-09-12,48897101.0
2023-09-13,48914799.0
2023-09-14,48939887.0
2023-09-15,49021954.0
2023-09-16,49126964.0
2023-09-17,49217107.0
2023-09-18,49211937.0
2023-09-19,49191297.0
2023-09-20,49226913.0
2023-09-21,49178891.0
2023-09-22,49222895.0
2023-09-23,49283318.0
2023-09-24,49179157.0
2023-09-25,49009092.0
2023-09-26,48894106.0
2023-09-27,48702641.0
2023-09-28,48599929.0
2023-09-29,48564756.0
2023-09-30,48446015.0
2023-10-01,48392830.0
2023-10-02,48339557.0
2023-10-03,48192921.0
2023-10-04,48211060.0
2023-10-05,48231494.0
2023-10-06,48276271.0
2023-10-07,48284839.0
2023-10-08,48307782.0
2023-10-09,48183163.0
2023-10-10,48162430.0
2023-10-11,48186590.0
2023-10-12,48193436.0
2023-10-13,48216701.0
2023-10-14,48259215.0
2023-10-15,48301670.0
2023-10-16,48197513.0
2023-10-17,48190818.0
2023-10-18,48144141.0
2023-10-19,48157861.0
2023-10-20,48215128.0
2023-10-21,48252912.0
2023-10-22,48287211.0
2023-10-23,48171761.0
2023-10-24,48238248.0
2023-10-25,48258105.0
2023-10-26,48244374.0
2023-10-27,48272205.0
2023-10-28,48340419.0
2023-10-29,48369133.0
2023-10-30,48314661.0
2023-10-31,48323920.0
2023-11-01,48377353.0
2023-11-02,48437096.0
2023-11-03,48590899.0
2023-11-04,48759772.0
2023-11-05,48800741.0
2023-11-06,48799681.0
2023-11-07,48865325.0
2023-11-08,48995487.0
2023-11-09,49119546.0
2023-11-10,49157525.0
2023-11-11,49267000.0
2023-11-12,49413480.0
2023-11-13,49370183.0
2023-11-14,49428630.0
2023-11-15,49524703.0
2023-11-16,49668869.0
2023-11-17,49683228.0
2023-11-18,49794508.0
2023-11-19,49875027.0
2023-11-20,49857765.0
2023-11-21,49889329.0
2023-11-22,49977694.0
2023-11-23,50034894.0
2023-11-24,50013131.0
2023-11-25,50081266.0
2023-11-26,50140669.0
2023-11-27,50164360.0
2023-11-28,50142973.0
2023-11-29,50144139.0
2023-11-30,50156857.0
2023-12-01,50185021.0
2023-12-02,50298554.0
2023-12-03,50398071.0
2023-12-04,50402834.0
2023-12-05,50468296.0
2023-12-06,50525396.0
2023-12-07,50521410.0
2023-12-08,50532270.0
2023-12-09,50591761.0
2023-12-10,50641037.0
2023-12-11,50576983.0
2023-12-12,50631366.0
2023-12-13,50743021.0
2023-12-14,50854209.0
2023-12-15,50939460.0
2023-12-16,51050709.0
2023-12-17,51115819.0
2023-12-18,51125689.0
2023-12-19,51200921.0
2023-12-20,51282682.0
2023-12-21,51398499.0
2023-12-22,51410967.0
2023-12-23,51421328.0
2023-12-24,51452178.0
2023-12-25,51496158.0
2023-12-26,51528650.0
2023-12-27,51614096.0
2023-12-28,51595968.0
2023-12-29,51625933.0
2023-12-30,51669296.0
2023-12-31,51761417.0
2024-01-01,51751700.0
2024-01-02,51662671.0
2024-01-03,51626508.0
2024-01-04,51548299.0
2024-01-05,51616140.0
2024-01-06,51614686.0
2024-01-07,51620392.0
2024-01-08,51642331.0
